poisson,top_k_categorical_accuracy,rmsprop,tanh,softmax,0.999083437,0.9689
binary_crossentropy,binary_accuracy,nadam,tanh,softmax,0.99427517,0.9689
kullback_leibler_divergence,binary_accuracy,adam,tanh,softmax,0.99352517,0.9687
kullback_leibler_divergence,top_k_categorical_accuracy,nadam,softplus,softmax,0.998833445,0.9687
poisson,top_k_categorical_accuracy,rmsprop,tanh,sigmoid,0.998833435,0.9687
binary_crossentropy,categorical_accuracy,nadam,softsign,sigmoid,0.96775005,0.9687
categorical_crossentropy,categorical_accuracy,adam,softsign,softplus,0.967416696,0.9686
kullback_leibler_divergence,binary_accuracy,nadam,tanh,softmax,0.993791831,0.9686
categorical_crossentropy,categorical_accuracy,rmsprop,softsign,sigmoid,0.968250049,0.9686
categorical_crossentropy,acc,adam,tanh,softplus,0.970750044,0.9685
binary_crossentropy,categorical_accuracy,adam,tanh,softmax,0.968500043,0.9685
categorical_hinge,categorical_accuracy,adam,softsign,softplus,0.968250036,0.9684
poisson,binary_accuracy,adam,tanh,softmax,0.993525177,0.9684
kullback_leibler_divergence,acc,rmsprop,tanh,softmax,0.96616671,0.9684
poisson,acc,rmsprop,tanh,softmax,0.963833377,0.9683
binary_crossentropy,categorical_accuracy,adam,tanh,softmax,0.967416704,0.9683
poisson,binary_accuracy,nadam,softsign,softplus,0.979725185,0.9682
categorical_crossentropy,acc,adam,softsign,softmax,0.966750048,0.9682
binary_crossentropy,top_k_categorical_accuracy,adam,tanh,softmax,0.998916777,0.9682
binary_crossentropy,top_k_categorical_accuracy,adam,tanh,softmax,0.998583434,0.9682
categorical_hinge,binary_accuracy,nadam,softsign,softplus,0.788466764,0.9681
categorical_crossentropy,categorical_accuracy,nadam,softplus,softmax,0.965750034,0.9681
categorical_crossentropy,top_k_categorical_accuracy,adamax,tanh,softplus,0.998500086,0.968
binary_crossentropy,top_k_categorical_accuracy,rmsprop,tanh,softmax,0.998666766,0.9679
categorical_hinge,top_k_categorical_accuracy,rmsprop,softsign,softplus,0.997583429,0.9678
binary_crossentropy,acc,adam,softsign,softmax,0.993500163,0.9678
binary_crossentropy,acc,rmsprop,tanh,softmax,0.993325171,0.9678
binary_crossentropy,binary_accuracy,nadam,softplus,softmax,0.993516823,0.9677
categorical_hinge,acc,nadam,softsign,softplus,0.96625004,0.9676
categorical_crossentropy,binary_accuracy,adam,softsign,softmax,0.993383495,0.9676
poisson,binary_accuracy,rmsprop,tanh,softmax,0.99321682,0.9675
binary_crossentropy,binary_accuracy,adam,tanh,softmax,0.993591828,0.9675
binary_crossentropy,categorical_accuracy,rmsprop,tanh,softmax,0.963416698,0.9674
poisson,binary_accuracy,rmsprop,softsign,sigmoid,0.990900154,0.9674
categorical_crossentropy,categorical_accuracy,rmsprop,tanh,softmax,0.967250034,0.9673
kullback_leibler_divergence,binary_accuracy,nadam,softplus,softmax,0.993758502,0.9673
